20;0;20;Paid Maturities;PAID MATURITIES;;19970930 17:47:31.176;;1;1;1;30;1;0;0;1;0;1; 
20;0;30;Paid Benefits;PAID BENEFITS;;19970930 17:47:31.386;;1;1;1;0;1;0;0;1;0;1; 
20;0;32;Premium Waivers;Prem Waivers;;20010406 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;0;33;Policyholder Dividens Paid;Poli Div Paid;;20010406 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;0;34;Conversion Costs;Conversion Costs;;20120905 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;0;40;Received Recoveries;RECOVERIES REC.;;19970930 17:47:31.580;;1;1;1;0;1;0;0;1;0;1; 
20;0;50;Expenses;EXPENSES;;19970930 17:47:31.783;;1;1;1;0;1;0;0;1;0;1; 
20;0;52;Paid ULAE;Paid ULAE;;20050518 00:00:00.000;;1;1;1;0;1;0;0;0;0;0; 
20;0;53;Direct paid;Direct paid;;20050601 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
20;0;54;SCOR LAE;SCOR LAE;;20090921 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
20;0;60;Interest;INTEREST;;19970930 17:47:31.980;;1;1;1;0;1;0;0;1;0;1; 
20;0;70;Loss Corridor (PT);LOSS CORRIDOR;;19970930 17:47:32.173;;1;1;1;0;1;0;0;1;0;1; 
20;0;80;Surrenders;SURRENDERS;;19970930 17:47:32.383;;1;1;1;30;1;0;0;1;0;1; 
20;0;82;Surrenders UL;SURRENDERS UL;;20121024 00:00:00.000;;1;1;1;30;1;0;0;1;0;1; 
20;0;90;Surrenders - Outgoing Premium Portfolio;SURRENDERS OPP;;19970930 17:47:32.576;;1;1;1;30;1;0;0;1;0;1; 
20;5;0;Claims Critical Illness;Claims Crit Ill;;20080201 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;6;0;Claims Terrorism;Claims Terrorism;;20031015 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
20;7;0;ROJA Claims (Original);ROJA CLAIMS;;19970930 17:47:32.976;;1;1;1;0;1;0;0;1;0;1; 
20;7;10;ROJA Claims (Retro Treaty);RETRO ROJA CLAIM;;19970930 17:47:33.180;;1;1;2;0;1;1;1;1;0;1; 
20;7;20;GAREAT Claims;GAREAT CLAIMS;;20020528 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;9;0;US CLA/Paid Loss pre98;US CLA/Paid Loss;;20001124 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
20;9;10;Direct paid;Direct paid;;20050601 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
20;9;20;SP do not use;SP do not use;;20090318 00:00:00.000;;1;1;0;0;0;0;0;0;0;0; 
30;0;0;Incoming Premium Portfolio (Original );GROSS IPP;;19970930 17:47:33.576;;1;1;2;0;1;0;0;1;0;1; 
30;0;10;Incoming Premium Portfolio (internal conversion);IPP INT CONVERS.;;19970930 17:47:33.973;;1;1;2;0;1;0;0;1;0;1; 
30;0;80;Incoming Premium Portfolio (Acquisition);IPP ACQUISITION;;20010910 00:00:00.000;;1;1;2;0;1;0;0;1;0;1; 
30;0;90;Incoming Premium Portfolio (From Subsidiary Transfer);IPP SUBSID TRANS;;20040722 00:00:00.000;;1;1;2;0;1;0;0;1;0;1; 
30;1;0;Outgoing Premium Portfolio (Original );GROSS OPP;;19970930 17:47:34.576;;1;1;1;0;1;0;0;1;0;1; 
30;1;10;Outgoing Premium Portfolio (internal conversion);OPP INT CONVERS.;;19970930 17:47:34.976;;1;1;1;0;1;0;0;1;0;1; 
30;1;90;Outgoing Premium Portfolio ( Transfert Subsidiary);OPP Transf SUBS;;20090330 00:00:00.000;;1;1;1;0;1;0;0;1;0;1; 
31;0;0;Incoming Premium Portfolio Commission;IPP COM;;19970930 17:47:35.570;;1;1;1;0;1;0;0;1;0;1; 
