0;80;1;40;0;20140108;D004;0
0;80;1;41;0;20140108;D004;0
0;80;1;42;0;20140108;D004;0
0;80;1;43;0;20140108;D004;0
0;80;1;44;0;20140108;D004;0
0;80;1;45;0;20140108;D004;0
0;80;1;46;0;20140108;D004;0
0;80;1;47;0;20140108;D004;0
0;80;1;48;0;20140108;D004;0
0;80;1;49;0;20140108;D004;0
0;80;1;50;0;20140108;D004;0
0;80;1;51;0;20140108;D004;0
0;80;1;52;0;20140108;D004;0
0;80;1;53;0;20140108;D004;0
0;80;1;54;0;20140108;D004;0
0;80;1;55;0;20140108;D004;0
0;80;1;56;0;20140108;D004;0
0;80;1;57;0;20140108;D004;0
0;80;1;58;0;20140108;D004;0
0;80;1;59;0;20140108;D004;0
0;80;1;60;0;20140108;D004;0
0;80;1;61;0;20140108;D004;0
0;80;1;62;0;20140108;D004;0
0;80;1;63;0;20140108;D004;0
0;80;1;64;0;20140108;D004;0
0;80;1;65;0;20140108;D004;0
0;80;1;66;0;20140108;D004;0
0;80;1;67;0;20140108;D004;0
0;80;1;68;0;20140108;D004;0
0;80;1;69;0;20140108;D004;0
0;80;1;70;0;20140108;D004;0
0;80;1;71;0;20140108;D004;0
0;80;1;72;0;20140108;D004;0
0;80;1;73;0;20140108;D004;0
0;80;1;74;0;20140108;D004;0
0;80;1;75;0;20140108;D004;0
0;80;1;76;0;20140108;D004;0
0;80;1;77;0;20140108;D004;0
0;80;1;78;0;20140108;D004;0
0;80;1;79;0;20140108;D004;0
0;80;1;80;0;20140108;D004;0
0;80;1;81;0;20140108;D004;0
0;80;1;82;0;20140108;D004;0
0;80;1;83;0;20140108;D004;0
0;80;1;84;0;20140108;D004;0
0;80;1;85;0;20140108;D004;0
0;80;1;86;0;20140108;D004;0
0;80;1;87;0;20140108;D004;0
0;80;1;88;0;20140108;D004;0
0;80;1;89;0;20140108;D004;0
0;80;1;90;0;20140108;D004;0
0;80;1;91;0;20140108;D004;0
0;80;1;92;0;20140108;D004;0
0;80;1;93;0;20140108;D004;0
0;80;1;94;0;20140108;D004;0
0;80;1;95;0;20140108;D004;0
0;80;1;96;0;20140108;D004;0
0;80;2;0;0;20140108;D004;0
0;80;2;10;0;20140108;D004;0
0;80;3;0;0;20140108;D004;0
0;80;3;2;0;20140108;D004;0
0;80;3;3;0;20140108;D004;0
0;80;4;0;0;20140108;D004;0
0;80;5;0;0;20140108;D004;0
0;80;6;0;0;20140108;D004;0
0;80;7;0;0;20140108;D004;0
0;80;7;10;0;20140108;D004;0
4;81;0;0;1;20140108;D004;0
4;81;1;0;2;20140108;D004;0
4;81;2;0;3;20140108;D004;0
4;81;3;0;4;20140108;D004;0
4;81;4;0;5;20140108;D004;0
4;81;4;10;7;20140108;D004;0
4;81;4;20;9;20140108;D004;0
4;81;4;30;11;20140108;D004;0
4;81;5;0;6;20140108;D004;0
4;81;5;10;8;20140108;D004;0
4;81;5;20;10;20140108;D004;0
4;81;5;30;12;20140108;D004;0
4;81;6;0;13;20140108;D004;0
0;81;6;10;0;20140108;D004;0
4;81;6;20;15;20140108;D004;0
4;81;6;30;17;20140108;D004;0
4;81;6;40;19;20140108;D004;0
4;81;7;0;14;20140108;D004;0
0;81;7;10;0;20140108;D004;0
4;81;7;20;16;20140108;D004;0
4;81;7;30;18;20140108;D004;0
4;81;7;40;20;20140108;D004;0
4;82;0;0;21;20140108;D004;0
4;82;1;0;22;20140108;D004;0
0;82;1;78;0;20140108;D004;0
0;82;1;79;0;20140108;D004;0
0;82;1;80;0;20140108;D004;0
0;82;1;81;0;20140108;D004;0
0;82;1;90;0;20140108;D004;0
4;82;2;0;23;20140108;D004;0
4;82;2;10;24;20140108;D004;0
4;82;2;20;25;20140108;D004;0
4;82;2;30;26;20140108;D004;0
4;82;2;40;27;20140108;D004;0
0;82;2;82;0;20140108;D004;0
0;82;2;83;0;20140108;D004;0
4;82;3;0;28;20140108;D004;0
4;82;3;10;29;20140108;D004;0
4;82;3;20;30;20140108;D004;0
0;82;3;30;0;20140108;D004;0
0;82;4;0;0;20140108;D004;0
0;82;4;10;0;20140108;D004;0
4;83;0;0;31;20140108;D004;0
4;83;1;0;32;20140108;D004;0
4;83;2;0;33;20140108;D004;0
4;83;2;10;34;20140108;D004;0
4;83;2;20;35;20140108;D004;0
4;84;1;0;36;20140108;D004;0
4;84;2;0;37;20140108;D004;0
0;85;1;0;0;20140108;D004;0
0;85;2;0;0;20140108;D004;0
0;90;0;0;0;20140108;D004;0
0;90;1;0;0;20140108;D004;0
0;90;1;10;0;20140108;D004;0
0;90;2;0;0;20140108;D004;0
0;90;2;10;0;20140108;D004;0
0;90;2;20;0;20140108;D004;0
0;90;2;30;0;20140108;D004;0
0;90;2;40;0;20140108;D004;0
0;90;2;50;0;20140108;D004;0
4;90;3;0;38;20140108;D004;0
4;90;3;10;39;20140108;D004;0
4;90;3;20;40;20140108;D004;0
4;90;3;30;41;20140108;D004;0
0;90;4;0;0;20140108;D004;0
4;90;4;10;42;20140108;D004;0
0;90;7;0;0;20140108;D004;0
0;90;8;0;0;20140108;D004;0
0;90;8;10;0;20140108;D004;0
0;90;8;20;0;20140108;D004;0
0;90;8;30;0;20140108;D004;0
0;90;8;40;0;20140108;D004;0
0;90;8;50;0;20140108;D004;0
4;90;8;60;43;20140108;D004;0
0;90;8;70;0;20140108;D004;0
0;90;8;80;0;20140108;D004;0
0;90;8;90;0;20140108;D004;0
2;43;2;10;65;20140108;D004;0
2;43;2;20;67;20140108;D004;0
2;43;5;10;66;20140108;D004;0
2;43;5;20;68;20140108;D004;0
2;43;8;10;69;20140108;D004;0
2;43;8;20;71;20140108;D004;0
2;43;9;10;70;20140108;D004;0
2;43;9;20;72;20140108;D004;0
2;43;3;13;75;20140108;D004;0
2;43;3;23;77;20140108;D004;0
2;43;4;3;80;20140108;D004;0
2;43;4;13;76;20140108;D004;0
2;43;4;23;78;20140108;D004;0
2;43;3;14;81;20140108;D004;0
2;43;3;24;83;20140108;D004;0
2;43;4;4;86;20140108;D004;0
2;43;4;14;82;20140108;D004;0
2;43;4;24;84;20140108;D004;0
