UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;500;SORT;2020/03/05 04:02:00;2020/03/05 04:02:00;0:00:00;3967;0;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;050;BCPOUTMULTI;2020/03/05 04:01:56;2020/03/05 04:01:57;0:00:01;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1101;30;SORT;2020/03/05 04:01:31;2020/03/05 04:01:32;0:00:01;101995;101995;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1101;15;BCPOUTMULTI;2020/03/05 04:01:01;2020/03/05 04:01:17;0:00:16;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;400;SORT;2020/03/05 04:01:59;2020/03/05 04:01:59;0:00:00;3967;3967;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1101;10;BCPOUTMULTI;2020/03/05 04:01:01;2020/03/05 04:01:31;0:00:30;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1101;40;BCPOUTMULTI;2020/03/05 04:01:32;2020/03/05 04:01:37;0:00:05;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESCJ0061;25;BCPOUTMULTI;2020/03/05 04:00:59;2020/03/05 04:01:01;0:00:02;;;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1103;450;SORT;2020/03/05 04:01:59;2020/03/05 04:02:00;0:00:01;4546;4546;;;20200307
UAT;ubas;20200304;GO;ESDJ1010;ESEH1101;45;SORT;2020/03/05 04:01:37;2020/03/05 04:01:37;0:00:00;40689;40689;;;20200307
